ID,Name,Segment-Prefab,Segment-Height,Difficulty,Segment-Type,LaneIndex,YOffset,Prefab,Speed
19,Seg-07-VariantA,Prefab_Segment_Easy_01,20,Easy,Event,0,14,Prefab_Obstacle_MovingObject,4
19,Seg-07-VariantA,Prefab_Segment_Easy_01,20,Easy,Object,1,5,Prefab_Object_Bush,0
19,Seg-07-VariantA,Prefab_Segment_Easy_01,20,Easy,Object,0,17,Prefab_Object_Bush,0
19,Seg-07-VariantA,Prefab_Segment_Easy_01,20,Easy,Object,1,1,Prefab_Collectible_Coin,0
19,Seg-07-VariantA,Prefab_Segment_Easy_01,20,Easy,Object,1,2,Prefab_Collectible_Coin,0
19,Seg-07-VariantA,Prefab_Segment_Easy_01,20,Easy,Object,1,3,Prefab_Collectible_Coin,0
20,Seg-07-VariantB,Prefab_Segment_Easy_01,20,Easy,Event,1,4,Prefab_Event_SleepyCat,0
20,Seg-07-VariantB,Prefab_Segment_Easy_01,20,Easy,Event,0,14,Prefab_Event_SleepyCat,0
20,Seg-07-VariantB,Prefab_Segment_Easy_01,20,Easy,Event,1,3,Prefab_Obstacle_MovingObject,4
20,Seg-07-VariantB,Prefab_Segment_Easy_01,20,Easy,Event,0,9,Prefab_Obstacle_MovingObject,4
20,Seg-07-VariantB,Prefab_Segment_Easy_01,20,Easy,Event,1,15,Prefab_Obstacle_MovingObject,4
20,Seg-07-VariantB,Prefab_Segment_Easy_01,20,Easy,Object,0,6,Prefab_Object_Bush,0
20,Seg-07-VariantB,Prefab_Segment_Easy_01,20,Easy,Object,1,16,Prefab_Object_Bush,0
20,Seg-07-VariantB,Prefab_Segment_Easy_01,20,Easy,Object,0,1,Prefab_Collectible_Coin,0
20,Seg-07-VariantB,Prefab_Segment_Easy_01,20,Easy,Object,0,2,Prefab_Collectible_Coin,0
20,Seg-07-VariantB,Prefab_Segment_Easy_01,20,Easy,Object,0,3,Prefab_Collectible_Coin,0
21,Seg-07-VariantC,Prefab_Segment_Easy_01,20,Easy,Event,0,5,Prefab_Event_SleepyCat,0
21,Seg-07-VariantC,Prefab_Segment_Easy_01,20,Easy,Event,1,6.5,Prefab_Obstacle_MovingObject,4
21,Seg-07-VariantC,Prefab_Segment_Easy_01,20,Easy,Event,0,11,Prefab_Obstacle_MovingObject,4
21,Seg-07-VariantC,Prefab_Segment_Easy_01,20,Easy,Event,1,17,Prefab_Obstacle_MovingObject,4
21,Seg-07-VariantC,Prefab_Segment_Easy_01,20,Easy,Object,1,7,Prefab_Object_Bush,0
21,Seg-07-VariantC,Prefab_Segment_Easy_01,20,Easy,Object,1,1,Prefab_Collectible_Coin,0
21,Seg-07-VariantC,Prefab_Segment_Easy_01,20,Easy,Object,1,2,Prefab_Collectible_Coin,0
21,Seg-07-VariantC,Prefab_Segment_Easy_01,20,Easy,Object,1,3,Prefab_Collectible_Coin,0
22,Seg-08-VariantA,Prefab_Segment_Medium_01,20,Medium,Event,1,2,Prefab_Event_SleepyCat,0
22,Seg-08-VariantA,Prefab_Segment_Medium_01,20,Medium,Event,0,8,Prefab_Event_SleepyCat,0
22,Seg-08-VariantA,Prefab_Segment_Medium_01,20,Medium,Event,1,14,Prefab_Event_SleepyCat,0
22,Seg-08-VariantA,Prefab_Segment_Medium_01,20,Medium,Event,0,4,Prefab_Obstacle_MovingObject,6
22,Seg-08-VariantA,Prefab_Segment_Medium_01,20,Medium,Event,1,5.5,Prefab_Obstacle_MovingObject,6
22,Seg-08-VariantA,Prefab_Segment_Medium_01,20,Medium,Event,1,9,Prefab_Obstacle_MovingObject,6
22,Seg-08-VariantA,Prefab_Segment_Medium_01,20,Medium,Event,0,15,Prefab_Obstacle_MovingObject,6
22,Seg-08-VariantA,Prefab_Segment_Medium_01,20,Medium,Event,1,16.5,Prefab_Obstacle_MovingObject,6
22,Seg-08-VariantA,Prefab_Segment_Medium_01,20,Medium,Object,0,5,Prefab_Object_Bush,0
22,Seg-08-VariantA,Prefab_Segment_Medium_01,20,Medium,Object,1,11,Prefab_Object_Bush,0
22,Seg-08-VariantA,Prefab_Segment_Medium_01,20,Medium,Object,0,17,Prefab_Object_Bush,0
22,Seg-08-VariantA,Prefab_Segment_Medium_01,20,Medium,Object,0,1,Prefab_Collectible_Coin,0
22,Seg-08-VariantA,Prefab_Segment_Medium_01,20,Medium,Object,1,6,Prefab_Collectible_Coin,0
22,Seg-08-VariantA,Prefab_Segment_Medium_01,20,Medium,Object,0,12,Prefab_Collectible_Coin,0
23,Seg-08-VariantB,Prefab_Segment_Medium_01,20,Medium,Event,0,3,Prefab_Event_SleepyCat,0
23,Seg-08-VariantB,Prefab_Segment_Medium_01,20,Medium,Event,1,9,Prefab_Event_SleepyCat,0
23,Seg-08-VariantB,Prefab_Segment_Medium_01,20,Medium,Event,0,15,Prefab_Event_SleepyCat,0
23,Seg-08-VariantB,Prefab_Segment_Medium_01,20,Medium,Event,1,2,Prefab_Obstacle_MovingObject,6
23,Seg-08-VariantB,Prefab_Segment_Medium_01,20,Medium,Event,0,6,Prefab_Obstacle_MovingObject,6
23,Seg-08-VariantB,Prefab_Segment_Medium_01,20,Medium,Event,0,11,Prefab_Obstacle_MovingObject,6
23,Seg-08-VariantB,Prefab_Segment_Medium_01,20,Medium,Event,1,12.5,Prefab_Obstacle_MovingObject,6
23,Seg-08-VariantB,Prefab_Segment_Medium_01,20,Medium,Event,1,16,Prefab_Obstacle_MovingObject,6
23,Seg-08-VariantB,Prefab_Segment_Medium_01,20,Medium,Object,1,7.5,Prefab_Object_Bush,0
23,Seg-08-VariantB,Prefab_Segment_Medium_01,20,Medium,Object,0,12,Prefab_Object_Bush,0
23,Seg-08-VariantB,Prefab_Segment_Medium_01,20,Medium,Object,1,18,Prefab_Object_Bush,0
23,Seg-08-VariantB,Prefab_Segment_Medium_01,20,Medium,Object,1,1,Prefab_Collectible_Coin,0
23,Seg-08-VariantB,Prefab_Segment_Medium_01,20,Medium,Object,0,5,Prefab_Collectible_Coin,0
23,Seg-08-VariantB,Prefab_Segment_Medium_01,20,Medium,Object,1,13,Prefab_Collectible_Coin,0
24,Seg-08-VariantC,Prefab_Segment_Medium_01,20,Medium,Event,1,4,Prefab_Event_SleepyCat,0
24,Seg-08-VariantC,Prefab_Segment_Medium_01,20,Medium,Event,0,10,Prefab_Event_SleepyCat,0
24,Seg-08-VariantC,Prefab_Segment_Medium_01,20,Medium,Event,1,16,Prefab_Event_SleepyCat,0
24,Seg-08-VariantC,Prefab_Segment_Medium_01,20,Medium,Event,0,3,Prefab_Obstacle_MovingObject,6
24,Seg-08-VariantC,Prefab_Segment_Medium_01,20,Medium,Event,1,4.5,Prefab_Obstacle_MovingObject,6
24,Seg-08-VariantC,Prefab_Segment_Medium_01,20,Medium,Event,1,7,Prefab_Obstacle_MovingObject,6
24,Seg-08-VariantC,Prefab_Segment_Medium_01,20,Medium,Event,0,13,Prefab_Obstacle_MovingObject,6
24,Seg-08-VariantC,Prefab_Segment_Medium_01,20,Medium,Event,1,14.5,Prefab_Obstacle_MovingObject,6
24,Seg-08-VariantC,Prefab_Segment_Medium_01,20,Medium,Object,0,8.5,Prefab_Object_Bush,0
24,Seg-08-VariantC,Prefab_Segment_Medium_01,20,Medium,Object,1,17.5,Prefab_Object_Bush,0
24,Seg-08-VariantC,Prefab_Segment_Medium_01,20,Medium,Object,0,19,Prefab_Object_Bush,0
24,Seg-08-VariantC,Prefab_Segment_Medium_01,20,Medium,Object,0,1,Prefab_Collectible_Coin,0
24,Seg-08-VariantC,Prefab_Segment_Medium_01,20,Medium,Object,1,5,Prefab_Collectible_Coin,0
24,Seg-08-VariantC,Prefab_Segment_Medium_01,20,Medium,Object,0,11,Prefab_Collectible_Coin,0
25,Seg-09-VariantA,Prefab_Segment_Hard_01,20,Hard,Event,0,2,Prefab_Event_SleepyCat,0
25,Seg-09-VariantA,Prefab_Segment_Hard_01,20,Hard,Event,1,6,Prefab_Event_SleepyCat,0
25,Seg-09-VariantA,Prefab_Segment_Hard_01,20,Hard,Event,0,10,Prefab_Event_SleepyCat,0
25,Seg-09-VariantA,Prefab_Segment_Hard_01,20,Hard,Event,1,14,Prefab_Event_SleepyCat,0
25,Seg-09-VariantA,Prefab_Segment_Hard_01,20,Hard,Event,0,18,Prefab_Event_SleepyCat,0
25,Seg-09-VariantA,Prefab_Segment_Hard_01,20,Hard,Event,0,3,Prefab_Obstacle_MovingObject,8
25,Seg-09-VariantA,Prefab_Segment_Hard_01,20,Hard,Event,1,4.5,Prefab_Obstacle_MovingObject,8
25,Seg-09-VariantA,Prefab_Segment_Hard_01,20,Hard,Event,1,7,Prefab_Obstacle_MovingObject,8
25,Seg-09-VariantA,Prefab_Segment_Hard_01,20,Hard,Event,0,8.5,Prefab_Obstacle_MovingObject,8
25,Seg-09-VariantA,Prefab_Segment_Hard_01,20,Hard,Event,0,11,Prefab_Obstacle_MovingObject,8
25,Seg-09-VariantA,Prefab_Segment_Hard_01,20,Hard,Event,1,12.5,Prefab_Obstacle_MovingObject,8
25,Seg-09-VariantA,Prefab_Segment_Hard_01,20,Hard,Event,1,15,Prefab_Obstacle_MovingObject,8
25,Seg-09-VariantA,Prefab_Segment_Hard_01,20,Hard,Event,0,16.5,Prefab_Obstacle_MovingObject,8
25,Seg-09-VariantA,Prefab_Segment_Hard_01,20,Hard,Object,1,15.5,Prefab_Object_Bush,0
25,Seg-09-VariantA,Prefab_Segment_Hard_01,20,Hard,Object,0,19.5,Prefab_Object_Bush,0
25,Seg-09-VariantA,Prefab_Segment_Hard_01,20,Hard,Object,0,1,Prefab_Collectible_Coin,0
25,Seg-09-VariantA,Prefab_Segment_Hard_01,20,Hard,Object,1,4,Prefab_Collectible_Coin,0
25,Seg-09-VariantA,Prefab_Segment_Hard_01,20,Hard,Object,0,9,Prefab_Collectible_Coin,0
26,Seg-09-VariantB,Prefab_Segment_Hard_01,20,Hard,Event,1,2,Prefab_Event_SleepyCat,0
26,Seg-09-VariantB,Prefab_Segment_Hard_01,20,Hard,Event,0,6,Prefab_Event_SleepyCat,0
26,Seg-09-VariantB,Prefab_Segment_Hard_01,20,Hard,Event,1,10,Prefab_Event_SleepyCat,0
26,Seg-09-VariantB,Prefab_Segment_Hard_01,20,Hard,Event,0,14,Prefab_Event_SleepyCat,0
26,Seg-09-VariantB,Prefab_Segment_Hard_01,20,Hard,Event,1,18,Prefab_Event_SleepyCat,0
26,Seg-09-VariantB,Prefab_Segment_Hard_01,20,Hard,Event,1,4,Prefab_Obstacle_MovingObject,8
26,Seg-09-VariantB,Prefab_Segment_Hard_01,20,Hard,Event,0,5.5,Prefab_Obstacle_MovingObject,8
26,Seg-09-VariantB,Prefab_Segment_Hard_01,20,Hard,Event,0,8,Prefab_Obstacle_MovingObject,8
26,Seg-09-VariantB,Prefab_Segment_Hard_01,20,Hard,Event,1,9.5,Prefab_Obstacle_MovingObject,8
26,Seg-09-VariantB,Prefab_Segment_Hard_01,20,Hard,Event,1,12,Prefab_Obstacle_MovingObject,8
26,Seg-09-VariantB,Prefab_Segment_Hard_01,20,Hard,Event,0,13.5,Prefab_Obstacle_MovingObject,8
26,Seg-09-VariantB,Prefab_Segment_Hard_01,20,Hard,Event,0,16,Prefab_Obstacle_MovingObject,8
26,Seg-09-VariantB,Prefab_Segment_Hard_01,20,Hard,Event,1,17.5,Prefab_Obstacle_MovingObject,8
26,Seg-09-VariantB,Prefab_Segment_Hard_01,20,Hard,Object,0,11.5,Prefab_Object_Bush,0
26,Seg-09-VariantB,Prefab_Segment_Hard_01,20,Hard,Object,1,15.5,Prefab_Object_Bush,0
26,Seg-09-VariantB,Prefab_Segment_Hard_01,20,Hard,Object,0,1,Prefab_Collectible_Coin,0
26,Seg-09-VariantB,Prefab_Segment_Hard_01,20,Hard,Object,1,5,Prefab_Collectible_Coin,0
26,Seg-09-VariantB,Prefab_Segment_Hard_01,20,Hard,Object,0,10,Prefab_Collectible_Coin,0
27,Seg-09-VariantC,Prefab_Segment_Hard_01,20,Hard,Event,0,3,Prefab_Event_SleepyCat,0
27,Seg-09-VariantC,Prefab_Segment_Hard_01,20,Hard,Event,1,7,Prefab_Event_SleepyCat,0
27,Seg-09-VariantC,Prefab_Segment_Hard_01,20,Hard,Event,0,11,Prefab_Event_SleepyCat,0
27,Seg-09-VariantC,Prefab_Segment_Hard_01,20,Hard,Event,1,15,Prefab_Event_SleepyCat,0
27,Seg-09-VariantC,Prefab_Segment_Hard_01,20,Hard,Event,0,19,Prefab_Event_SleepyCat,0
27,Seg-09-VariantC,Prefab_Segment_Hard_01,20,Hard,Event,0,2,Prefab_Obstacle_MovingObject,9
27,Seg-09-VariantC,Prefab_Segment_Hard_01,20,Hard,Event,1,5,Prefab_Obstacle_MovingObject,9
27,Seg-09-VariantC,Prefab_Segment_Hard_01,20,Hard,Event,0,8,Prefab_Obstacle_MovingObject,9
27,Seg-09-VariantC,Prefab_Segment_Hard_01,20,Hard,Event,1,9.5,Prefab_Obstacle_MovingObject,9
27,Seg-09-VariantC,Prefab_Segment_Hard_01,20,Hard,Event,1,12.5,Prefab_Obstacle_MovingObject,9
27,Seg-09-VariantC,Prefab_Segment_Hard_01,20,Hard,Event,0,14,Prefab_Obstacle_MovingObject,9
27,Seg-09-VariantC,Prefab_Segment_Hard_01,20,Hard,Event,1,17,Prefab_Obstacle_MovingObject,9
27,Seg-09-VariantC,Prefab_Segment_Hard_01,20,Hard,Event,0,18.5,Prefab_Obstacle_MovingObject,9
27,Seg-09-VariantC,Prefab_Segment_Hard_01,20,Hard,Object,1,15.5,Prefab_Object_Bush,0
27,Seg-09-VariantC,Prefab_Segment_Hard_01,20,Hard,Object,0,16,Prefab_Object_Bush,0
27,Seg-09-VariantC,Prefab_Segment_Hard_01,20,Hard,Object,1,1,Prefab_Collectible_Coin,0
27,Seg-09-VariantC,Prefab_Segment_Hard_01,20,Hard,Object,0,6,Prefab_Collectible_Coin,0
27,Seg-09-VariantC,Prefab_Segment_Hard_01,20,Hard,Object,1,12,Prefab_Collectible_Coin,0
28,Seg-10-VariantA,Prefab_Segment_Medium_02,20,Medium,Object,0,2,Prefab_Collectible_Coin,0
28,Seg-10-VariantA,Prefab_Segment_Medium_02,20,Medium,Object,1,5,Prefab_Collectible_Coin,0
28,Seg-10-VariantA,Prefab_Segment_Medium_02,20,Medium,Event,1,8,Prefab_Obstacle_MovingObject,6
28,Seg-10-VariantA,Prefab_Segment_Medium_02,20,Medium,Object,0,14,Prefab_Object_Bush,0
29,Seg-10-VariantB,Prefab_Segment_Medium_02,20,Medium,Object,1,2,Prefab_Collectible_Coin,0
29,Seg-10-VariantB,Prefab_Segment_Medium_02,20,Medium,Object,0,5,Prefab_Collectible_Coin,0
29,Seg-10-VariantB,Prefab_Segment_Medium_02,20,Medium,Event,0,8,Prefab_Obstacle_MovingObject,6
29,Seg-10-VariantB,Prefab_Segment_Medium_02,20,Medium,Object,1,14,Prefab_Object_Bush,0
30,Seg-10-VariantC,Prefab_Segment_Medium_02,20,Medium,Object,0,2,Prefab_Collectible_Coin,0
30,Seg-10-VariantC,Prefab_Segment_Medium_02,20,Medium,Object,1,5,Prefab_Collectible_Coin,0
30,Seg-10-VariantC,Prefab_Segment_Medium_02,20,Medium,Event,1,8,Prefab_Obstacle_MovingObject,6
30,Seg-10-VariantC,Prefab_Segment_Medium_02,20,Medium,Object,0,14,Prefab_Object_Bush,0
